#separator:tab
#html:true
#tags column:10
1	A pyramid has an equilateral triangle as its base, of which each side is 8 cm. Its slant edge is 24 cm. The whole surface area of the pyramid (in cm<sup>2</sup>) is:	\(\rm (16\sqrt3+24\sqrt{35})\)	\(\rm (12\sqrt3+24\sqrt{35})\)	\(\rm (24\sqrt3+36\sqrt{35})\)	\(\rm (16\sqrt3+48\sqrt{35})\)	4	<span>Given:</span><br>A pyramid has an equilateral triangle as its base, of which each side is 8 cm. Its slant edge is 24 cm.<br><span>Concept used:</span><br>1. A pyramid with a triangular face has 3 triangular faces.<br>2. Area of an equilateral triangle = \(\frac {\sqrt 3}{4} \times Side^2\)<br>3. Area of a triangle = \(\sqrt {S(S - A)(S - B)(S - C)}\) (where S = Semiperimeter, and A, B, C are the sides of the triangle)<br>4. Semiperimeter of a triangle, S = (A + B + C)/2 (<span data-darkreader-inline-color="">A, B, C are the sides of the triangle)</span><br><span data-darkreader-inline-color="">5. Total surface area of a Pyramid that has a triangular base = Area of the base + Total area of the three triangular faces</span><br><span>Calculation:</span><br><img alt=""src="//storage.googleapis.com/tb-img/production/23/05/F1_SSC_Mrunal_24.05.2023_D1.png"><br>Area of the base = \(\frac {\sqrt 3}{4} \times 8^2\) = \(16\sqrt3\) cm<sup>2</sup><br>Perimeter of each triangular face of the pyramid = 24 + 24 + 8 = 56 cm<br>Semiperimeter of each <span data-darkreader-inline-color="">triangular face of the pyramid S = (A + B + C)/2 = 56/2 = 28 cm</span><br><span data-darkreader-inline-color="">Area of each </span><span data-darkreader-inline-color="">t</span><span data-darkreader-inline-color="">riangular face of the pyramid</span><br>⇒ \(\sqrt {28(28 - 24)(28 - 24)(28 - 8)}\)<br>⇒ \(16\sqrt{35}\) cm<sup>2</sup><br>Now, the whole surface area of the pyramid<br>⇒ \(16\sqrt3 + 3 \times 16\sqrt{35}\)<br>⇒ \(\rm (16\sqrt3+48\sqrt{35})\) cm<sup>2</sup><br><strong><span>∴ </span>The whole surface area of the pyramid is \(\rm (16\sqrt3+48\sqrt{35})\) <span data-darkreader-inline-color="">cm</span><sup>2</sup>.</strong>		MATH::Mensuration CGL::Mains::021
2	If 80 litres of milk solution has 60% milk in it, then how much milk should be added to make milk 80% in the solution?	70 litres	50 litres	60 litres	80 litres	4	<strong>Given:</strong><br><span>80 liters of milk solution has 60% milk</span><br><span><strong>Calculation:</strong></span><br>Let's denote the amount of pure milk to be added as x liters.<br>Initially, there are 80 liters of milk solution,<br>which contains 60% milk. So, there are (80 <span>×</span> 0.60),<br>⇒ 48 liters of milk in the 80 liters of milk solution.<br>After adding x liters of pure milk, the total volume of the milk solution will be (80 + x) liters.<br>We want this new solution to have 80% milk in it.<br>So, the equation will be:<br>(48 + x) / (80 + x) = 0.80<br>Now, let's solve for x:<br><span>⇒ </span>48 + x = 0.80 × (80 + x)<br><span>⇒ </span>48 + x = 64 + 0.80x<br><span>⇒ </span>x - 0.80x = 64 - 48<br><span>⇒ </span>0.20x = 16<br><span>⇒ </span>x = 16 / 0.20<br><span>⇒ </span>x = 80<br><strong>∴ Need to add 80 liters of pure milk to the milk solution to make it 80% milk.</strong><br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span><br>By mixture allegation method<br><img alt=""src="//storage.googleapis.com/tb-img/production/24/03/F2_Savita_SSC_1-3-24_D1.png"><br><strong>∴ To make the percentage of milk in the resultant mixture 80%, 80 liters of pure milk must be added to the original mixture.</strong>		MATH::Mixture-And-Alligation CGL::Mains::021
3	If the highest common factor (HCF) of x and y is 15, then the HCF of 36x<sup>2</sup> - 81y<sup>2</sup> and 81x<sup>2</sup> - 9y<sup>2</sup> is divisible by ______.	135	120	180	90	1	<span>Given:</span><br>The highest common factor (HCF) of x and y is 15.<br><span>Concept used:</span><br>1. If P is the HCF of A and B then A = P × m and B = P × n. (where m and n are arbitrary positive integers and they are co-prime to each other)<br>2. HCF of two or more numbers is the greatest factor that divides the numbers.<br><span>Calculation:</span><br>HCF(x, y) = 15<br>Let x = 15p and y = 15q (Here, p and q are co-prime).<br>36x<sup>2</sup> - 81y<sup>2</sup><br>⇒ 9(4<span>x</span><sup>2</sup><span> - 9y</span><sup>2</sup>)<br>⇒ 9(2x + 3y)(2x - 3y)<br>⇒ <span>9(2 × 15p + 3 × 15q)(2 × 15p - 3 × 15q) (putting x = 15p and y = 15q)</span><br>⇒ 9<span> × 15 × 15 (2p + 3q)(2p - 3q)</span><br>⇒ 135 <span>× 15 × (2p + 3q)(2p - 3q) ....(1)</span><br>81x<sup>2</sup> - 9y<sup>2</sup><br>⇒ 9(9x<sup>2</sup> - y<sup>2</sup>)<br>⇒ 9(3x + y)(3x - y)<br>⇒ 9(3 × 15p + 15q)(3 × 15p - 15q) <span>(putting x = 15p and y = 15q)</span><br><span>⇒ 9 × 15 × 15 × (3p + q)(3p - q)</span><br>⇒ <span>135 × 15 × (3p + q)(3p - q) ....(2)</span><br><span>From (1) and (2), we can conclude,</span><br><span>HCF of </span>36x<sup>2</sup> - 81y<sup>2</sup> and 81x<sup>2</sup> - 9y<sup>2</sup> = 135 × 15 i.e. A multiple of 135.<br><strong><span>∴ T</span>he HCF of 36x<sup>2</sup> - 81y<sup>2</sup> and 81x<sup>2</sup> - 9y<sup>2</sup> is divisible by 135.</strong>		MATH::HCF-And-LCM CGL::Mains::021
4	What is the perimeter of a square inscribed in a circle of radius 5 cm?	20√2 cm	40√2 cm	30√2 cm	10√2 cm	1	<strong>Concept Used:</strong><br>Perimeter of a square = 4 × a,<br>where a is the side of a square<br><strong>Calculation:</strong><br>To find the perimeter of a square inscribed in a circle of radius 5 cm,<br>we first need to find the side length of the square.<br>Consider the square inscribed in the circle, and draw a diagonal of the square.<br>This diagonal will pass through the center of the circle and connect two opposite vertices of the square.<br>Since the circle has a radius of 5 cm, the length of the diagonal is twice the radius, which is 10 cm.<br><img alt=""src="//storage.googleapis.com/tb-img/production/23/05/F4_Savita_SSC_2-5-23_D1.png"><br>Now, observe that the diagonal of the square splits it into two right-angled isosceles triangles.<br>In each of these triangles, the diagonal serves as the hypotenuse.<br>Let s represent the side length of the square. By the Pythagorean theorem, we have:<br>⇒ s<sup>2</sup> + s<sup>2</sup> = (10 cm)<sup>2</sup><br><span>⇒ </span>2s<sup>2</sup> = 100 cm<sup>2</sup><br><span>⇒ </span>s<sup>2</sup> = 50 cm<sup>2</sup><br><span>⇒ </span>s = √50 cm<br>Since there are 4 sides in a square, the perimeter (P) of the square is:<br>P = 4s = 4 × √50 = 20√2 cm<br><strong>∴ The perimeter 20√2 cm.</strong>		MATH::Geometry CGL::Mains::021
5	If the curved surface area of a cylinder is 126 π cm<sup>2</sup> and its height is 14 cm, what is the volume of the cylinder?	\(283\frac{1}{2}\) π cm<sup>3</sup>	\(137\frac{1}{2}\) <span>π cm</span><sup>3</sup>	\(128\frac{1}{2}\) <span>π cm</span><sup>3</sup>	\(125\frac{1}{2}\) <span>π cm</span><sup>3</sup>	1	<strong>Given:</strong><br>The curved surface area of a cylinder is 126 π cm<sup>2</sup><br>Height is 14 cm<br><b>Formula Used:</b><br>CSA of a cylinder is 2πrh<br>Volume of the cylinder is πr<sup>2</sup>h<br><strong>Calculation:</strong><br>The formula for the CSA of a cylinder is:<br>CSA = 2πrh<br>We can plug in the given values and solve for r:<br><span>⇒ </span>126π = 2πr(14)<br><span>⇒ </span>126π = 28πr<br><span>⇒ </span>r = 126 / 28<br><span>⇒ </span>r = 4.5 cm<br>V = πr²h<br>Substitute the values of r and h:<br>⇒ V = π(4.5)²(14)<br><span>⇒ </span>V = π(20.25)(14)<br><span>⇒ </span>V = 283.5π cm³<br><strong>∴ The volume of the cylinder is indeed 283\(\frac{1}{2}\)π cm³</strong>.		MATH::Mensuration CGL::Mains::021
6	Simplify the following.<br>\(\frac{\sqrt{10+\sqrt{25+\sqrt{108+\sqrt{154+\sqrt{225}}}}}}{\sqrt{16+19.25\times4^2}}\)	\(\frac{7}{18}\)	\(\frac{2}{9}\)	\(\frac{5}{18}\)	\(\frac{1}{9}\)	2	<strong>Calculation:</strong><br>Solving the numerator:<br>\(\sqrt{10+\sqrt{25+\sqrt{108+\sqrt{154+\sqrt{225}}}}}\)<br>⇒ \(\sqrt{10+\sqrt{25+\sqrt{108+\sqrt{154+15}}}}\)<br><span>⇒ </span>\(\sqrt{10+\sqrt{25+\sqrt{108+\sqrt{169}}}}\)<br>⇒ \(\sqrt{10+\sqrt{25+\sqrt{108+13}}}\)<br><span>⇒ </span>\(\sqrt{10+\sqrt{25+\sqrt{121}}}\)<br><span>⇒ </span>\(\sqrt{10+\sqrt{25+11}}\)<br><span>⇒ </span>\(\sqrt{10+\sqrt{36}}\)<br><span>⇒ </span>\(\sqrt{10+6}\) = \(\sqrt{16}\) = 4<br><span>Solving the Denominator:</span><br><span>\(\sqrt{16+19.25\times4^2}\)</span><br><span>⇒ \(\sqrt{16+19.25\times16}\)</span><br><span>⇒ \(\sqrt{16+308}\) = \(\sqrt{324}\) = 18</span><br>Thus, required answer = 4/18 = 2/9<br><strong>∴ The correct answer is option (2).</strong>		MATH::Simplification CGL::Mains::021
7	A, B, and C invested capital in the ratio of 3 ∶ 4 ∶ 8. At the end of the business term, they received the profit in the ratio of 2 ∶ 3 ∶ 5. What is the ratio of their invested time?	15 ∶ 16 <span>∶</span> 13	13 <span>∶</span> 18 <span>∶</span> 15	<sup>16</sup><span>∶</span><sup>18</sup><span>∶</span><sup>15</sup>	16 <span>∶</span> 21 <span>∶</span> 18	3	<strong>Given:</strong><br>A, B, and C invested capital in the ratio of 3 ∶ 4 ∶ 8.<br>The profit in the ratio of 2 ∶ 3 ∶ 5.<br><strong>Concept Used:</strong><br>Profit = Amount of Investment × Period of Investment<br><strong>Calculation:</strong><br><strong></strong>Since profit is proportional to the product of invested capital and time, we can set up the following proportionality equations:<br>A_invest × A_time = 2<br>B_invest <span>×</span> B_time = 3<br>C_invest <span>×</span> C_time = 5<br>Using the given ratios, we can substitute the investments:<br>3k <span>×</span> A_time = 2<br>4k <span>×</span> B_time = 3<br>8k <span>×</span> C_time = 5<br>Now, divide the first equation by the second, and the second by the third:<br>(3k <span>×</span> A_time) / (4k <span>×</span> B_time) = 2/3<br>(4k <span>×</span> B_time) / (8k <span>×</span> C_time) = 3/5<br>Cancel out k:<br>A_time / B_time = 2/3<br>B_time / C_time = 3/5<br>Now, find a common multiple for the denominators of the fractions:<br>6 <span>×</span> A_time = 4 <span>×</span> B_time<br>5 <span>×</span> B_time = 3 <span>×</span> C_time<br>Now, multiply the two equations:<br>(6 <span>×</span> A_time) <span>×</span> (5 <span>×</span> B_time) = (4 <span>×</span> B_time) <span>×</span> (3 <span>×</span> C_time)<br>Simplify:<br>30 <span>×</span> A_time = 12 <span>×</span> C_time<br>Now, find a common multiple for the coefficients of A_time and C_time:<br>16 <span>×</span> A_time = 18 <span>×</span> B_time = 15 <span>×</span> C_time<br>So, the ratio of their invested time is:<br>A_time : B_time : C_time = 16 : 18 : 15<br><strong>∴ The ratio of invested time is <span>16 : 18 : 15.</span></strong><br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span><strong>Concept Used:</strong><br>Time = Profit / Investment<br><strong>Calculation:</strong><br><span>Using the above concept</span><br><span>⇒ Time ratio for A (Ta) = Profit ratio for A / Investment ratio for A = 2/3</span><br><span>⇒ </span>Time ratio for B (Tb) = Profit ratio for B / Investment ratio for B = 3/4<br><span>⇒ </span>Time ratio for C (Tc) = Profit ratio for C / Investment ratio for C = 5/8<br><span>Hence, the time ratios (Ta:Tb:Tc) = 2/3 : 3/4 : 5/8</span><br>To compare these ratios, let's convert these fractions to have the same denominator. The least common multiple of 3, 4, and 8 is 24.<br><span>⇒ </span>Ta = (2/3) × 24 = 16<br><span>⇒ </span>Tb = (3/4) <span>×</span> 24 = 18<br><span>⇒ </span>Tc = (5/8) <span>×</span> 24 = 15<br>∴ The ratio of invested time is 16 : 18 : 15.		MATH::Partnership CGL::Mains::021
8	The probabilities of solving a problem by three students A, B and C are \(\frac{3}{7},\frac{5}{9}\) and \(\frac{1}{5}\) respectively. The probability that problem will be solved is:	\(\frac{155}{315}\)	\(\frac{64}{315}\)	\(\frac{251}{315}\)	\(\frac{32}{315}\)	3	<strong>Given:</strong><br>The probabilities of solving a problem by three students A, B and C are \(\frac{3}{7},\frac{5}{9}\) and \(\frac{1}{5}\) respectively.<br><strong>Formula used:</strong><br>Probability: The probability of an event can be calculated by simply dividing the favorable number of outcomes by the total number of possible outcomes.<br>The value of the probability of an event happening can lie between 0 and 1<br>i.e. P(E) + P(E̅) = 1<br>The event <span>P(E̅) </span>means<span> </span>‘Not E’.<br><strong>Calculation:</strong><br>P(problem is solved) = 1 - P(problem is not solved)<br>⇒ P(problem is solved) = 1 - P(A̅) × P(B̅) × P(C̅)<br>⇒ <span>P(problem is solved) = 1 - (1 - \(\frac{3}{7}\)) × (1 - \(\frac{5}{9}\)) × (1 - \(​​\frac{1}{5}\))</span><br>⇒ <span>P(problem is solved) = 1 - </span><span>\(\frac{4}{7}\) × \(\frac{4}{9}\) × \(\frac{4}{5}\)</span><br><span>⇒ </span><span>P(problem is solved) = 1 - </span><span>\(\frac{64}{315}\)</span><br>⇒ <span>P(problem is solved) = </span><span>\(\frac{315-64}{315}\)</span><br><span>⇒ </span><span>P(problem is solved) = \(\frac{251}{315}\)</span><br><strong>∴ The probability that the problem will be solved is \(\frac{251}{315}\).</strong>		MATH::Probability CGL::Mains::021
9	Reshma covers 45 km at a speed of 15 km/h by bicycle, 80 km at a speed of 40 km/h by car, and another 6 km at a speed of 2 km/h on foot. Find her average speed for the whole journey (correct to 2 decimal places).	16.38 km/h	43.50 km/h	18.36 km/h	15.25 km/h	1	<strong>Given:</strong><br>covers 45 km at a speed of 15 km/h by bicycle<br>80 km at a speed of 40 km/h by car,<br>6 km at a speed of 2 km/h on foot<br><strong>Concept Used:</strong><br>Average speed = Total distance covered/Total time taken.<br><strong>Calculation:</strong><br>Total distance = Distance by bicycle + Distance by car + Distance on foot<br>Total distance = 45 km + 80 km + 6 km = 131 km<br>Now, let's find the time taken for each part of the journey:<br>Time by bicycle = Distance by bicycle / Speed by bicycle<br>Time by bicycle = 45 km / 15 km/h = 3 hours<br>Time by car = Distance by car / Speed by car<br>Time by car = 80 km / 40 km/h = 2 hours<br>Time on foot = Distance on foot / Speed on foot<br>Time on foot = 6 km / 2 km/h = 3 hours<br>Total time = Time by bicycle + Time by car + Time on foot<br>Total time = 3 hours + 2 hours + 3 hours = 8 hours<br>Now, let's find the average speed for the whole journey:<br>Average speed = Total distance / Total time<br>Average speed = 131 km / 8 hours ≈ 16.38 km/h<br><strong>∴ Reshma's average speed for the whole journey is approximately 16.38 km/h.</strong><br><strong><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span> </strong><img alt=""src="//cdn.testbook.com/images/production/quesImages/qImage6828a12a862570290ace0090.png">		MATH::Time-Speed-Distance CGL::Mains::021
10	A dishonest dealer marks up his goods by 50% and then gives a discount of 20% on the marked price. Apart from this, he uses a faulty balance which reads 1kg for 900 gm. What is his net profit percentage (rounded off to the nearest integer)?	24	27	36	33	4	<strong>Given:</strong><br>marks up his goods by 50%<br>gives a discount of 20% on the marked price<br><strong>Calculation:</strong><br>To calculate the net profit percentage, let's first calculate the effective selling price after the markup and discount, and then consider the faulty balance.<br>Step 1: Price markup<br>Let the original cost price of the goods be 100 (this makes calculations easier).<br>After marking up by 50%, the price becomes 150.<br>Step 2: Discount<br>Now, the dealer gives a 20% discount on the marked price, which means the selling price is 80% of the marked price.<br>0.8 * 150 = 120<br>Step 3: Faulty balance<br>The dealer uses a faulty balance that reads 1 kg for 900 gm. This means he is actually selling only 900 gm of goods for the price of 1 kg. To find the price he is effectively selling 1 kg, we need to account for the missing 100 gm.<br>1 kg is 1000 gm. To find the price of 1000 gm with the faulty balance, we can set up the proportion:<br>900 gm: 1000 gm:: 120: x<br>900/1000 = 120/x<br>x = (120 * 1000) / 900<br>x = 120000 / 900<br>x = 133.33 (rounded to two decimal places)<br>Now, the cost price is 100, and the effective selling price is 133.33. The profit is:<br>Profit = Selling Price - Cost Price<br>Profit = 133.33 - 100<br>Profit = 33.33<br><span>∴ The profit percentage is 33%</span><br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span>Mark up by 50% and then give a 20% discount,<br><span>⇒</span> (1 + 0.5) × (1 - 0.2) = 1.5 <span>×</span> 0.8 = 1.2<br>Faulty balance: actual weight is 900 gm, but reads as 1 kg, so the price per kg is inflated:<br><span>⇒ </span>1.2 <span>×</span> (1000 / 900) = 1.2 <span>×</span> (10 / 9) = 4 / 3<br>Net profit percentage,<br><span>⇒</span> (4 / 3 - 1) <span>×</span> 100 = (1 / 3) <span>×</span> 100 = 33.33% (rounded to the nearest integer: 33%).<br><strong>∴ The profit percentage is 33%</strong><br><strong><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span> </strong><img alt=""src="//cdn.testbook.com/images/production/quesImages/qImage67e552f66b2becd6a131876e.png">		MATH::Profit-And-Loss CGL::Mains::021
