#separator:tab
#html:true
#tags column:10
1	How many three digit numbers are there in which all the digits are odd?	100	125	500	250	2	The number of odd digit numbers are 5 i.e. 1, 3, 5, 7, 9.<br>So the required number will be formed using only these 5 digits.<br>Let the 3 digit number be “abc”<br>So “a” can be replaced by 5 odd digit numbers i.e. 1, 3, 5, 7, 9 and same with “b” and “c”<br>(The first digit of the number say "a" has 5 choices<br>the second digit of the number say "b" will have 5 choices.<br>And finally the third digit of the number say "c" will have 5 choices)<br>By using permutation concept the required numbers = 5 × 5 × 5 = 125<br>∴ The number of three digit numbers in which all the digits are odd is <strong>125</strong>.		MATH::Number-System CGL::Mains::005
2	If the sum of ten different positive integers is 100, then what is the greatest possible number among these 10 numbers?	45	91	55	64	3	To find the greatest possible number, we need to find the sum of first 9 positive integers i.e. sum of 1, 2, ---, 9 which when subtracted from 100 gives the required greatest number<br>Using formula to find sum of n natural numbers<br>i.e. Sum = n(n + 1) /2<br>⇒ Sum of 1 + 2 + --- + 9 = 9 × (10/2) = 45<br>⇒ Required greatest number = 100 – 45 = 55<br>∴ Greatest possible number among these 10 numbers is <strong>55</strong>		MATH::Number-System CGL::Mains::005
3	If N = 0.369369369369… and M = 0.531531531531…, then what is the value of (1/N) + (1/M)?	11100/2419	111/100	1897/3162	2419/11100	1	Here N = 0.369369369369…<br>⇒ N = 0.369(369 has an over line) = 0.369 + 0.000369 + 0.000000369 + ---<br>⇒ N = 369/1000 + 369/1000000 + 369/1000000000 + --- = 369(1/1000 + 1/1000000 + ---)<br>⇒ N = 369/999<br>Here M = 0.531531531531…<br>⇒ M = 0.531(531 has an over line) = 0.531 + 0.000531 + 0.000000531 + ---<br>⇒ M = 531/1000 + 531/1000000 + 531/1000000000 + --- = 36(1/1000 + 1/1000000 + ---)<br>⇒ M = 531/999<br>⇒ (1/N) + (1/M) = 999/369 + 999/531 = 111/41 + 111/59 = 11100/2419<br>∴ The value of (1/N) + (1/M) = 11100/2419		MATH::Simplification CGL::Mains::005
4	If \({\rm{A}} = {\rm{}}\frac{{0.216{\rm{\;}} + {\rm{\;}}0.008}}{{0.36{\rm{\;}} + {\rm{\;}}0.04{\rm{\;}} - {\rm{\;}}0.12}}\) and \({\rm{B}} = {\rm{}}\frac{{0.729{\rm{\;}} - {\rm{\;}}0.027}}{{0.81{\rm{\;}} + {\rm{\;}}0.09{\rm{\;}} + {\rm{\;}}0.27}}\) , then what is the value of (A<sup>2</sup> + B<sup>2</sup>)<sup>2</sup>?	0.8	1	1.4	2.2	2	\({\rm{A}} = {\rm{}}\frac{{0.216{\rm{\;}} + {\rm{\;}}0.008}}{{0.36{\rm{\;}} + {\rm{\;}}0.04{\rm{\;}} - {\rm{\;}}0.12}} = \frac{{0.224}}{{0.28}} = 0.8\)<br>\({\rm{B}} = {\rm{}}\frac{{0.729{\rm{\;}} - {\rm{\;}}0.027}}{{0.81{\rm{\;}} + {\rm{\;}}0.09{\rm{\;}} + {\rm{\;}}0.27}}{\rm{}} = {\rm{}}\frac{{0.702}}{{1.17}}{\rm{}} = {\rm{}}0.6\)<br>∴ (A<sup>2</sup> + B<sup>2</sup>)<sup>2</sup> = (0.8<sup>2</sup> + 0.6<sup>2</sup>)<sup>2</sup> = 1		MATH::Simplification CGL::Mains::005
5	If \({\rm{A}} = {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}2}}{\rm{}} + {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{1}{{2{\rm{\;}} \times {\rm{\;}}3}}{\rm{}} + {\rm{}}\frac{1}{{4{\rm{\;}} \times {\rm{\;}}7}}{\rm{}} + {\rm{}}\frac{1}{{3{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{1}{{7{\rm{\;}} \times {\rm{\;}}10}} - - -\) upto 20 terms, then what is the value of A?	379/308	171/140	379/310	420/341	4	Let, \({\rm{A}} = {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}2}}{\rm{}} + {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{1}{{2{\rm{\;}} \times {\rm{\;}}3}}{\rm{}} + {\rm{}}\frac{1}{{4{\rm{\;}} \times {\rm{\;}}7}}{\rm{}} + {\rm{}}\frac{1}{{3{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{1}{{7{\rm{\;}} \times {\rm{\;}}10}} - - -\), upto 20 terms = P + Q<br>Where \({\rm{P}} = {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}2}}{\rm{}} + {\rm{}}\frac{1}{{2{\rm{\;}} \times {\rm{\;}}3}}{\rm{}} + {\rm{}} - - {\rm{}} + {\rm{}}\frac{1}{{10{\rm{\;}} \times {\rm{\;}}11}}\) and \({\rm{Q}} = {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{1}{{4{\rm{\;}} \times {\rm{\;}}7}}{\rm{\;}} + {\rm{\;}} - {\rm{\;}} - {\rm{}} + {\rm{\;}}\frac{1}{{28{\rm{\;}} \times {\rm{\;}}31}}\)<br>\(\Rightarrow {\rm{P}} = {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}2}}{\rm{}} + {\rm{}}\frac{1}{{2{\rm{\;}} \times {\rm{\;}}3}}{\rm{}} + {\rm{}}\frac{1}{{3{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}} - - {\rm{}} - {\rm{}} + {\rm{}}\frac{1}{{10{\rm{\;}} \times {\rm{\;}}11}}{\rm{}}\)<br>\(\Rightarrow P = {\rm{}}\frac{1}{1} - \frac{1}{2}{\rm{}} + {\rm{}}\frac{1}{2}{\rm{}} - {\rm{}}\frac{1}{3}{\rm{}} + {\rm{}}\frac{1}{3}{\rm{}} - {\rm{}}\frac{1}{4}{\rm{}} + {\rm{}} - - {\rm{}} + {\rm{}}\frac{1}{{10}}{\rm{}} - {\rm{}}\frac{1}{{11}}{\rm{}}\)<br>\(\Rightarrow P = {\rm{}}\frac{1}{1}{\rm{}} - \frac{1}{{11}}{\rm{}} = {\rm{}}\frac{{10}}{{11}}\)<br>\(\Rightarrow {\rm{Q}} = {\rm{}}\frac{1}{{1{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{1}{{4{\rm{\;}} \times {\rm{\;}}7}}{\rm{}} + {\rm{}}\frac{1}{{7{\rm{\;}} \times {\rm{\;}}10}}{\rm{\;}} + {\rm{\;}} - - - {\rm{}} + {\rm{}}\frac{1}{{28{\rm{\;}} \times {\rm{\;}}31}}{\rm{}} = {\rm{}}\frac{1}{3}\)<br>\(\Rightarrow {\rm{Q}} = {\rm{}}(\frac{{4{\rm{\;}} - {\rm{\;}}1}}{{1{\rm{\;}} \times {\rm{\;}}4}}{\rm{}} + {\rm{}}\frac{{7{\rm{\;}} - {\rm{\;}}4}}{{4{\rm{\;}} \times {\rm{\;}}7}}{\rm{}} + {\rm{}}\frac{{10{\rm{\;}} - {\rm{\;}}7}}{{7{\rm{\;}} \times {\rm{\;}}10}}{\rm{}} + {\rm{}} - - - {\rm{}} + {\rm{}}\frac{{31{\rm{\;}} - {\rm{\;}}28}}{{28{\rm{\;}} \times {\rm{\;}}31}})\)<br>\(\Rightarrow {\rm{Q}} = {\rm{}}\frac{1}{{{\rm{\;}}3}}\left( {{\rm{\;}}\frac{1}{1}{\rm{\;}} - {\rm{\;}}\frac{1}{4}{\rm{}} + {\rm{}}\frac{1}{4}{\rm{}} - {\rm{}}\frac{1}{7}{\rm{}} + {\rm{}}\frac{1}{7}{\rm{}} - \frac{1}{{10}}{\rm{}} + {\rm{}} - - {\rm{\;}} + {\rm{\;}}\frac{1}{{28}} - \frac{1}{{31}}} \right){\rm{}}\)<br>\(\Rightarrow Q = {\rm{}}\frac{1}{{{\rm{\;}}3}}\left( {{\rm{\;}}\frac{1}{1}{\rm{}} - \frac{1}{{31}}} \right){\rm{}} = {\rm{}}\frac{{10}}{{31}}\)<br>⇒ P + Q = (10/11 + 10/31) = 420/341<br><strong>∴ The value of A = 420/341</strong>		MATH::Simplification CGL::Mains::005
6	If 56 × 75 × 60 × 84 × 210 = 2<sup>p</sup>× 3<sup>q</sup> × 5<sup>r</sup> × 7<sup>s</sup>, then what is the value of [(p + q) /s] + r?	6	8	12	10	2	<strong>Calculation:</strong><br>By prime factorization<br>56 = 2<sup>3</sup>× 3<sup>0</sup> × 5<sup>0</sup> × 7<sup>1</sup><br>75 = 2<sup>0</sup>× 3<sup>1</sup> × 5<sup>2</sup> × 7<sup>0</sup><br>60 = 2<sup>2</sup>× 3<sup>1</sup> × 5<sup>1</sup> × 7<sup>0</sup><br>84 = 2<sup>2</sup>× 3<sup>1</sup> × 5<sup>0</sup> × 7<sup>1</sup><br>210 = 2<sup>1</sup>× 3<sup>1</sup> × 5<sup>1</sup> × 7<sup>1</sup><br>⇒ 56 × 75 × 60 × 84 × 210 = 2<sup>8</sup>× 3<sup>4</sup> × 5<sup>4</sup> × 7<sup>3</sup><br>⇒ p = 8, q = 4, r = 4, s = 3<br><strong>∴ [(p + q) /s] + r = [(8 + 4) /3] + 4 = 8</strong>		MATH::Number-System CGL::Mains::005
7	If \({\rm{A}} = 3\frac{1}{4} \times 4\frac{1}{4} \div 34 - \frac{{47}}{{32}} + \frac{{47}}{{16}}\) and \({\rm{B}} = 2\frac{1}{2} + 5\frac{1}{2} \div 55 - \frac{{11}}{{10}}\) , then what is the value of A – B?	5/8	1	0	3/8	4	Applying the BODMAS rule,<br>Here \({\rm{A}} = 3\frac{1}{4} \times 4\frac{1}{4} \div 34 - \frac{{47}}{{32}} + \frac{{47}}{{16}}\)<br>⇒ \({\rm{A}} = \frac{{13}}{4} \times \frac{{17}}{4} \times \frac{1}{{34}} - \frac{{47}}{{32}} + \frac{{47}}{{16}}\)<br>⇒ \({\rm{A}} = \frac{{13}}{{32}} - \frac{{47}}{{32}} + \frac{{47}}{{16}}\)<br>⇒ \({\rm{A}} = \frac{{47}}{{16}} - \frac{{17{\rm{\;}}}}{{16}} = \frac{{15}}{8}\)<br>\({\rm{B}} = 2\frac{1}{2} + 5\frac{1}{2} \div 55 - \frac{{11}}{{10}}\)<br>⇒ B = \(\frac{5}{2} + \frac{{11}}{2} \times \frac{1}{{55}} - \frac{{11}}{{10}}\)<br>⇒ B = \(\frac{5}{2} + \frac{1}{{10{\rm{\;}}}} - \frac{{11}}{{10{\rm{\;}}}}\)<br>⇒ \(\frac{5}{2} - \frac{1}{{1{\rm{\;}}}} = \frac{3}{2}\)<br>∴ A – B = 15/8 – 3/2 = <strong>3/8</strong>		MATH::Simplification CGL::Mains::005
8	What is the sum of all natural numbers between 100 and 400 which are divisible by 13?	5681	5334	5434	5761	1	<strong>Calculation:</strong><br>The first and last number between 100 and 400 which are divisible by 13 are 104 and 390 respectively.<br>The numbers will be in arithmetic proportion because the common difference is 13, so the first term is 104 and the last term is 390.<br>So, T<sub>n</sub> = a + (n – 1) × d<br>⇒ 390 = 104 + (n – 1) × 13<br>⇒ n = 23<br>⇒ S<sub>n</sub> = n/2 × (a + l) = 23/2 × (104 + 390)<br>⇒ S<sub>n</sub> = 5681<br>∴ The sum of all natural numbers between 100 and 400 which are divisible by 13 is <strong>5681</strong>		MATH::Progressions CGL::Mains::005
9	If the least common multiple of two numbers, 1728 and K is 5184, then how many values of K are possible?	11	8	6	7	4	One of the numbers is 1728 i.e. 1728 = 3<sup>3</sup> × 2<sup>6</sup> and LCM = 5184<br>We see that 5184 is 3 times of 1728(i.e. 3<sup>3</sup> × 2<sup>6</sup>) and 5184 = 3 × 1728<br>Therefore the other number will be having one of the factors as 3<sup>4</sup> = 81<br>So in total there are 7 possibilities for the other number<br>i.e. 81 × 2<sup>0</sup>, 81 × 2<sup>1</sup>, 81 × 2<sup>2</sup>, 81 × 2<sup>3</sup>, 81 × 2<sup>4</sup>, 81 × 2<sup>5</sup>, 81 × 2<sup>6</sup><br>∴ 7 values of k are possible.		MATH::HCF-And-LCM CGL::Mains::005
10	If (3<sup>33</sup> + 3<sup>33</sup> + 3<sup>33</sup>) (2<sup>33</sup> + 2<sup>33</sup>) = 6<sup>x</sup>, then what is the value of x?	34	35	33	33.5	1	Here LHS = (3<sup>33</sup> + 3<sup>33</sup> + 3<sup>33</sup>) (2<sup>33</sup> + 2<sup>33</sup>) = (3 × 3<sup>33</sup>) (2 × 2<sup>33</sup>) = (3<sup>34</sup>) (2<sup>34</sup>)<br>LHS = (3 × 2)<sup>34</sup>= 6<sup>34</sup><br>RHS = 6<sup>x</sup><br>∴ x = 34		MATH::Simplification CGL::Mains::005
