#separator:tab
#html:true
#tags column:10
1	P and Q are two points on the ground on either side of a pole. The angles of elevation of the top of the pole as observed from P and Q are 60° and 30°, respectively and the distance between them is 84√3 m. What is the height (in m) of the pole?	60	52.5	73.5	63	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
2	If x is the remainder when 3<sup>61284</sup> is divided by 5 and y is the remainder when 4<sup>96</sup> is divided by 6, then what is the value of (2x – y)?	2	-4	-2	4	3	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
3	The value of \(\frac{{\left( {\sin \theta - cos\theta } \right)\left( {1\; + \;\tan \theta \; + \;cot\theta } \right)}}{{1\; + \;sin\theta cos\theta }}\)	secθ – cosecθ	tanθ – cotθ	cosecθ – secθ	sinθ + cosθ	1	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
4	Walking at 60% of his usual speed, a man reaches his destination 1 hour 40 minutes late. His usual time (in hours) to reach the destination is:	\(3\frac{1}{4}\)	\(3\frac{1}{8}\)	\(2\frac{1}{4}\)	\(2\frac{1}{2}\)	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
5	The value of sin<sup>2</sup> 64° + cos 64° sin 26° + 2 cos 43° cosec 47° is:	3	2	4	1	1	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
6	The value of (1 + cot θ – cosec θ) (1 + cos θ + sin θ) sec θ = ?	-2	sin θ cos θ	secθ cosecθ	2	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
7	Two parallel chords on the same side of the centre of a circle are 12 cm and 20 cm long and the radius of the circle is 5√13 cm. What is the distance (in cm) between the chords?	2	3	2.5	1.5	1	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
8	The internal diameter of a hollow hemispherical vessel is 24 cm. It is made of a steel sheet which is 0.5 cm thick. What is the total surface area (in cm<sup>2</sup>) of the vessel?	600.2π	612.75π	600.5π	468.75π	2	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
9	A can do one - third of a work in 15 days, B can do 75% of the same work in 18 days and C can do the same work in 36 days. B and C work together for 8 days. In how many days will A alone complete the remaining work?	24 days	20 days	16 days	18 days	2	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
10	The price of oil is increased by 20%. However, its consumption decreased by \(8\frac{1}{3}\%\). What is the percentage increase or decrease in the expenditure on it?	Increase by 5%	Decrease by 5%	Decrease by 10%	Increase by 10%	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
11	In a ΔABC. D is point on BC. AB is produce to E and AC is produce to F. A circle is passes through DEF, where AB = 10 cm, AC = 8.6 cm and BC = 6.4, then BE = ?	3.5 cm	3.2 cm	2.5 cm	2.2 cm	3	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
12	In ΔABD, C is the midpoint of BD. If AB = 10 cm, AD = 12 cm and AC = 9 cm, then BD = ?	2√10 cm	√10 cm	√41 cm	2√41 cm	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
13	The average age of 120 students in a group is 13.56 years. 35% of the number of students are girls and the rest are boys. If the ratio of the average age of boys and girls is 6 : 5, then what is the average age (in years) of the girls?	11.6	10	12	14.4	3	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
14	If in ΔABC, D and E are the points on AB and BC respectively such that DE∥AC, and AD : AB = 3 : 8, then (area of ΔBDE) : (area of quadrilateral DECA) = ?	9 : 64	9 : 55	8 : 13	25 : 39	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
15	Let \(x\; = \;\sqrt[6]{{27}} - \sqrt {6\frac{3}{4}}\) and \(\;y\; = \;\frac{{\sqrt {45\;} \; + \;\sqrt {605} \; + \;\sqrt {245} }}{{\sqrt {80\;} \; + \;\sqrt {125} }}\), then the value of x<sup>2</sup> + y<sup>2</sup>is :	223/36	227/9	221/36	221/9	1	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
16	If in ΔPQR. ∠P = 120°, PS ⊥ QR at S and PQ + QS = SR, then the measure of ∠Q is:	30°	40°	20°	50°	2	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
17	If 25% of half of x is equal to 2.5 times the value of 30% of one - fourth of y, then x is what per cent more or less than y?	50% less	\(33\frac{1}{3}\% \;\)less	\(33\frac{1}{3}\% \;\) more	50% more	4	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
18	How many kgs of salt, costing Rs. 28 per kg must be mixed with 39.6 kgs of salt, costing Rs. 16 per kg, so that selling the mixture at Rs. 29.90, there is a gain of 15%?	138	198	200	130	2	Number of students weighing less 50 kg = 40 + 30 = 70<br>Number of students weighing 55 kg or more = 55 + 45 + 25 = 125<br>Required percentage = [(125 – 70)/125] × 100 = 44%		MATH::Data-Interpretation CGL::Mains::012
