#separator:tab
#html:true
#tags column:10
1	<strong>In the following question, out of the given four alternatives, select the one which best expresses the meaning of the given word.</strong><br>Guzzle	Sip	Imbibe	Starve	Release	2	The word <strong>Guzzle</strong> is a verb which means to eat or drink something greedily.<br>Out of the four alternatives provided, the word <strong>Imbibe</strong> is the word which best expresses the meaning of Guzzle, as it means to drink something especially alcohol.<br>Whereas the other words don’t relate to Guzzle, as <strong>Sip</strong> means to drink by taking small amounts (and a small amount is not a synonym for <strong>greedily</strong>).<br>On the other hand, <strong>starve</strong> means suffer or die or cause to suffer or die from hunger and<strong> reserve</strong> means to allow or enable to escape from confinement; set free.		ENG::Synonyms CGL::Mains::004
2	<strong>In the following question, out of the given four alternatives, select the one which best expresses the meaning of the given word.</strong><br>Hound	Critic	Migrate	Beagle	Variable	3	The correct answer is <strong>'<span>Beagle</span>'.</strong><br><strong><span><strong><span><u>Key Points</u></span></strong></span> Let's look at the following points-</strong><br><ul><li><span>Hound- </span>a dog of a breed used for hunting, especially one able to track by scent.<ul><li><span>E.g.- </span>He cannot run with the hare and hunt with the <strong>hounds.</strong></ul><li><span>Beagle- A</span> small sturdy breed of hound, having a smooth dense coat usually of white, tan, and black<ul><li><span>E.g.- </span>The hunter shot the rabbit, and the <strong>beagle</strong> caught it.</ul></ul><span><strong><span><u>Additional Information</u></span></strong></span><br><ul><li><span><strong>Critic- </strong>a person who expresses an opinion, mostly unfavourable on something</span><li><span><strong>Migrate- </strong>means to move from one region or habitat to another according to the seasons</span><li><strong>Variable-</strong> a variable is a value that can change, depending on conditions or on information passed to the program</ul>		ENG::Synonyms CGL::Mains::004
3	<strong>In the following question, out of the given four alternatives, select the one which best expresses the meaning of the given word.</strong><br>Embargo	Barrier	Prescribe	Comfort	Justify	1	<strong>Embargo </strong>means a ban on trade or commercial activity with a particular country.<br>The word <strong>barrier</strong> is the best synonym out of the four alternatives, as it means a restriction or other obstacle that prevents movement or access.<br>Other words have different meanings that are not related to 'embargo'.		ENG::Synonyms CGL::Mains::004
4	<strong>In the following question, out of the given four alternatives, select the one which is opposite in meaning of the given word.</strong><br>Swindle	Insert	Dupe	Ample	Honesty	4	<strong>Swindle </strong>as a noun means a fraudulent scheme or action whereas <strong>honesty </strong>means the quality of being truthful or honest.<br>Therefore, out of the alternatives provided, honesty is the exact opposite of swindle.<br>Other words are different in meaning and context when applied to sentences or phrases.<strong> Insert </strong>means to place or fit, <strong>Ample</strong> means sufficient or enough and <strong>Dupe </strong>means to deceive, or trick (which is similar to swindle).		ENG::Antonyms CGL::Mains::004
5	<strong>In the following question, out of the given four alternatives, select the one which is opposite in meaning of the given word.</strong><br>Vista	Confront	Contour	Blindness	Outlook	3	The word <strong>Vista</strong> means a pleasing view.<br><strong>Confront </strong>means come face to face with (someone) with hostile or argumentative intent.<strong> Contour </strong>means a way in which something varies or an outline representing or bounding the shape or form of something. <strong>Blindness </strong>is<strong> </strong>the state or condition of being unable to see because of injury, disease, or a congenital condition or lack of perception, awareness, or judgment; ignorance and<strong> Outlook </strong>means a view or a person's point of view or general attitude to life.<br>Therefore, out of the four alternatives, <strong>Blindness </strong>is the word opposite in meaning to Vista.		ENG::Antonyms CGL::Mains::004
6	<strong>In the following question, out of the given four alternatives, select the one which is opposite in meaning of the given word.</strong><br>Tempestuous	Stress	Toil	Calm	Examine	3	<strong>Tempestuous</strong> is an adjective characterized by strong and turbulent or conflicting emotion whereas <strong>calm</strong> means not showing or feeling nervousness, anger, or other strong emotions.<br>Therefore these two words are entirely opposite in meaning.<br>The word <strong>toil </strong>means working extremely hard and <strong>examine</strong> means to test. That is the reason why these words have no relation to the word tempestuous.		ENG::Antonyms CGL::Mains::004
7	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>Whoop it up	Be continually reminded of an unpleasant topic	Enjoying in a noisy way, usually in a group	Be totally ignorant or incompetent	Used as an exhortation to overcome or be rid of something	2	The literal meaning of the phrase <strong>whoop it up</strong> means enjoy oneself or celebrate in a noisy way.<br>That is why option two i.e. Enjoying in a noisy way, usually in a group best expresses the meaning of the phrase.<br>Example sentence: <em>The crowd <strong>whooped it up</strong> when he made a hole in one.</em>		ENG::Idioms CGL::Mains::004
8	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>With a vengeance	A complete disaster	Having similar views or attitude to something	To look out for something without particular attention	Used to emphasise the degree to which something occurs	4	The phrase <strong>with a vengeance</strong> means used to emphasize the degree to which something occurs or is true.<br>Out of all the four alternatives, option 4 best expresses the meaning of the phrase in question.<br>Example sentence: He's been working with a vengeance over the past few weeks to make up for lost time.		ENG::Idioms CGL::Mains::004
9	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>Up against the wall	To take care of themselves and their own interests and safety	In a disorderly fashion	In an inextricable situation	Performing well in a difficult or competitive situation	3	The phrase <strong>up against the wall</strong> means to be in an inextricable situation; or difficulty.<br>Therefore option 3 in an inextricable situation is the right answer.<br>Example sentence:<em> I just feel like I'm <strong>up against a wall</strong> with all these creditors breathing down my neck.</em>		ENG::Idioms CGL::Mains::004
10	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>Reap the whirlwind	Providing that other factors or circumstance remain the same	Suffer negative consequences as a result of one’s actions	An indication that something is accepted or regarded favourably	Believing that moderation is more satisfying than excess	2	The literal meaning of the phrase is to suffer the negative consequences of one's actions.<br>This phrase originated in the Bible.<br>If someone reaps the whirlwind, they suffer now because of the mistakes they have made in the past. Therefore the correct answer is option 2.<br>Example sentence: If you don't do your homework now, you'll <strong>reap the whirlwind</strong> when you have to take your final exam.		ENG::Idioms CGL::Mains::004
11	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>Of the first water	Leading a comfortable life	Acting contrary to the one’s interests	Critically important	Of the best quality	4	This is a phrase <strong>of the first water</strong> which literally means of the greatest brilliance and transparency.<br>Therefore, option 4 best expresses the meaning of this phrase which implies the best quality. Other options have entirely different meanings which do not relate to the phrase.		ENG::Idioms CGL::Mains::004
12	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>Weather the storm	Be absolutely unwilling to cooperate	Fall over in a sudden or dramatic way	Survive a period of difficulty	Dispute a decision or choice already made	3	If someone weathers the storm, they successfully deal with a very difficult problem.<br>Therefore option 3 <strong>survive a period of difficulty</strong> is the right answer.<br>Example sentence: Bob lost his job, but somehow his family <strong>weathered the storm</strong>.		ENG::Idioms CGL::Mains::004
13	<strong>In the following question, out of the given four alternatives, select the alternative which best expresses the meaning of the Idiom/Phrase.</strong><br>Spin your wheels	Set an activity in motion	Waste your time or efforts	A firmly held belief	With great affection or enthusiasm	2	The phrases <strong>spin your wheels</strong> means to waste time doing things that achieve nothing.<br>Therefore, the correct answer is option 2 which best expresses the meaning of the phrase.<br>Example sentence: If we're just <strong>spinning our wheels</strong>, let us know and we'll quit.		ENG::Idioms CGL::Mains::004
