#separator:tab
#html:true
#tags column:10
1	A person saves \(33\frac{1}{3}\)% of his income. If the saving increases by 22% and the expenditure increases by 10%, then the percentage increase in his income is:	18%	14%	16%	22%	2	<u><strong>Given</strong>:</u><br>Savings of man = 33(1/3) of income = 1/3 of income<br><u><strong>Calculation :</strong></u><br>Income : Savings = 3 : 1<br>Let income = 300<br>Savings = 100<br>Expenditure = 200<br>New savings = 122Rs ( 22 % rise )<br>New expenditure = 220 (10 % rise )<br>Income = Savings + Expenditure = 342<br>% increase = (42/300) × 100 = 14 %<br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><strong><span><u>Alternate Method</u></span></strong></span>Exp. : Savings = 2:1<br>Exp Savings<br>10 % 22 %<br>x<br>2 1<br><span>=&gt; By allegation method</span><br>(22 - x )/(x - 10 ) = (2/1)<br>( 22 - x ) = ( 2x - 20 )<br>3x = 42<br>x = 14 %		MATH::Percentage CGL::Mains::017
2	P can finish a work in 18 days. When he had worked for 5 days, Q joined him. If both of them together completed the remaining work in \(\frac{13}{5}\)days, then in how many days can Q alone finish \(66\frac{2}{3}\)% of the same work?	5	4	2	3	4	<u><strong>Given:</strong></u><br>The number of days taken by P = 18<br><strong><u>Concept</u>:</strong><br>Work/Days = efficiency<br><strong>Calculation:</strong><br>let total work = 18<br>efficiency of P = 1 work/day<br>Now work done by P in 5 days = 1 × 5<br>Remaining work = 18 - 5 = 13<br>work done by P &amp; Q in 13/5 days<br>Efficiency of P &amp; Q together = 13 / (13/5) = 5<br>P + Q = 5<br>Q = 4 ( efficiency)<br>66 × (2/3)% &amp; total work = 18 × (2/3) = 12 work<br>Days required for Q = 12/4 (work / efficiency) = 3 days.<br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><strong><span><u>Alternate Method</u></span></strong></span>( m<sub>1</sub>d<sub>1</sub> × h<sub>1</sub> ) / ( w<sub>1</sub> ) = ( m<sub>2</sub>d<sub>2 ×</sub>h<sub>2</sub> ) / ( w<sub>2</sub>)<br>( P × 18 / w ) = ( p × 5 + ( P+Q ) × 13/5 )<br>65P = 13P + 13Q<br>52P = 13Q<br>4P = Q<br>( P × 18 / work ) = ( Q × D<sub>2</sub> ) / ( 66 × 2/3 % ) work<br>( P × 18 ) = ( 4P × D<sub>2</sub> ) / (2/3)<br>D<sub>2</sub>= 18 / (2/3) = 3 days.		MATH::Time-And-Work CGL::Mains::017
3	In ΔABC, AB = 20 cm, BC = 7 cm and CA = 15 cm. Side BC is produced to D such that <span>Δ</span>DAB \(\sim\) <span>Δ</span>DCA. DC is equal to:	9 cm	8 cm	10 cm	7 cm	1	<strong><u>Given</u>:</strong><br>In Δ ABC<br>AB = 20cm, BC = 7cm &amp; CA = 15cm &amp; <span></span><span>Δ</span><span>DAB </span>\(\sim\)<span> </span><span>Δ</span><span>DCA</span><br><strong><u>Solution:</u></strong><br>Let CD = x and AD = y<br>From given,<br><span>Δ</span><span>DAB </span>\(\sim\)<span> </span><span>Δ</span><span>DCA</span><br><img alt=""src="//storage.googleapis.com/tb-img/production/22/05/F4_Madhuri_SSC_09.05.2022_D1.png"><br><span>So,\(\frac{AB}{AC} = \frac{DB}{AD} =\frac{AD}{DC}\)</span><br><span>If we take the first two part of the equation, we get</span><br>\(\frac{20}{15} = \frac{7 +x}{y}\)<br><span>⇒ \(\frac{4}{3} = \frac{7 +x}{y}\)</span><br><span>⇒ </span>\(y = \frac{3}{4} \times ({7 +x}) = \frac{21 + 3x}{4}\)<span> ----(1)</span><br><span>If we take the first and third part of the equation, we get</span><br>\(\frac{y}{x} = \frac{4}{3}\)<br><span>⇒ </span>\(y = \frac{4x}{3}\) <span>----(2)</span><br>From (1) adn (2), we get<br>\(\frac{21 + 3x}{4} = \frac{4x}{3}\)<br><span>⇒ </span><span>16x = 63 + 9x</span><br><span>⇒ 7x = 63</span><br><span>⇒ x = 9</span><br><strong><span>∴ The length of CD is 9 cm.</span></strong><br><br><span><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><u>Alternate Method</u></span></span><br><span>From given it is evident that Δ DAB = Δ DCA can be possible if ∠D = 90<sup>0</sup></span><br><span>Use triplets,</span><br><span>In Δ ADB if AB = 20 cm then, othersides = 12 &amp; 16cm</span><br><span>similarly in Δ ADC if, AC = 15 then othersides must be = 12 &amp; 9cm</span><br>from this we can deduce that , AD = 12cm &amp; DC = 9cm		MATH::Geometry CGL::Mains::017
4	The areas of three adjacent faces of a cuboidal solid block of wax are 216 cm<sup>2</sup>, 96 cm<sup>2</sup> and 144 cm<sup>2</sup>. It is melted and 8 cubes of the same size are formed from it. What is the lateral surface area (in cm<sup>2</sup>) of 3 such cubes?	648	432	576	288	2	<strong><u>Given</u>:</strong><br><img alt=""src="//storage.googleapis.com/tb-img/production/22/05/F7_Madhuri_SSC_18.05.2022_D1.png"><br>A (quad. ABFE) = 216cm<sup>2</sup><br>A (quad. ABCD) = 96cm<sup>2</sup><br>A (quad. AEHD) = 144cm<sup>2</sup><br><strong><u>Calculation:</u></strong><br>Let side &amp; new cube formed be a ,<br>A (quad. ABFE) = l × h<br>A (quad. ABCD) = l × b<br>A (quad. AEHD) = b × h<br>from given,<br>8 × a<sup>3</sup> = [ A (quad. ABFE) × A (quad. ABCD) × A(quad. AEHD) ]<sup>0.5</sup><br>8a<sup>3</sup> = [ ( 216 × 96 × 144 ) ]<sup>0.5</sup><br>= [ ( 6 × 6 × 6 × 6 × 16 × 144 ) ]<sup>0.5</sup><br>8a<sup>3</sup> = 6 × 6 × 4 × 12<br>a<sup>3</sup> = 6 × 6 × 6<br>a = 6<br>Lateral surface area of each cube = 4× 6<sup>2</sup> = 144cm<sup>2</sup><br>Lateral surface area of 3 such cubes = 3 × 144 = 432cm<sup>2</sup><br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/hint-text-image.png"width="26px"><u>Hint</u></span><br>Product of three adjacent faces &amp; cuboid = Square of volume of same cuboid.		MATH::Mensuration CGL::Mains::017
5	The ratio of the incomes of A and B in 2020 was 5 ∶ 4. The ratios of their individual incomes in 2020 and 2021 were 4 ∶ 5 and 2 ∶ 3, respectively. If the total income A and B in 2021 was Rs.7,05,600, then what was the income (in Rs.) of B in 2021?	3,45,600	2,79,700	3,60,000	4,25,900	1	<span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span><br>The incomes of A and B in 2020 = 5 ∶ 4<br>We should write this ratio as 4 × (<span>5 ∶ 4</span>) = 20 : 16<br>4 is the LCM of 4 [from ratio 4 : 5] and 2 [from ratio 2 : 3]<br>Now, 2021's income of A = 20 × 5/4 = 25<br><span>2021's</span> income of B = 16 × 3/2 = 24<br>According to the question<br>(25 + 24) unit → <sup>705600</sup><br>1 unit → 14400<br>Income of B in 2021 = (24) unit<br><span>∴ Required value = 24 × </span><strong><sup>14400</sup></strong><span><strong> </strong>lakh = 345600.</span><br><br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><strong><span><u>Alternate Method</u></span></strong></span><br><strong><u>Given </u>:</strong><br>Ratio of income of A&amp;B in 2020 = 5:4<br>Ratio of individual income of A in 2020 &amp; 2021 = 4:5<br>Ratio of individual income of B in 2020 &amp; 2021 = 2:3<br><strong><u>Calculation</u> </strong>:<br>let income of A = 5x &amp; income of B = 4x in 2020<br>According to second given let income of A in 2020 = 4y &amp; in 2021 = 5y<br>Similarly, income of B in 2020 = 2z<br>Income of B in 2021 = 3z<br>Now, income of A in 2021 in terms of x =&gt;5 × (5/4)x = (25/4)x<br>Income of B in 2021 in terms of x =&gt;(4/2)x <span>×</span> 3 = 6x<br>A+B = 7,05,600<br>(25/4)x+6x = 7,05,600<br>from given, 5x = 4y &amp; 4x = 2z 49x = 7,05,600 × 4<br>x = 14400 <span>× </span>4 = 57600<br>Income of B = 6x = 6<span>×</span>57600 = Rs. 3,45,600<br><strong>∴ The income of B is Rs. 3,45,600.</strong>		MATH::Ratio-And-Proportion CGL::Mains::017
6	In a medical transaction, 17 times the cost price is equal to 8 times the sum of the cost price and the selling price. What is the gain or loss percentage?	Loss 15%	Gain 17.5%	Gain 12.5%	Loss 30%	3	<span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/shortcut-trick-image.png"width="26px"><strong><span><u>Shortcut Trick</u></span></strong></span>According to the question<br>17 C.P = 8 [C.P + S.P]<br>9 C.P = 8 S.P<br>C.P : S.P = 8 : 9 [S.P &gt; C.P; so profit occurs here]<br><strong>∴ Profit% = [(9 - 8)/8] × 100% = 12.5%</strong><br><br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><strong><span><u>Alternate Method</u></span></strong></span><br><strong>Given:</strong><br><span>17 times the cost price is equal to 8 times the sum of the cost price and the selling price</span><br><strong><span>Formula used:</span></strong><br><span>Gain = SP – CP</span><br><span>Gain% = \(\frac{Gain}{{CP}} × 100\)</span><br><strong><span>Calculation:</span></strong><br><span>17 times the cost price is equal to 8 times the sum of the cost price and the selling price</span><br><span>⇒ 17CP = 8(CP + SP)</span><br><span>⇒ 17CP = 8CP + 8SP</span><br><span>⇒ 17CP – 8CP = 8SP</span><br><span>⇒ 9CP = 8SP</span><br><span>⇒ \(\frac{CP}{{SP}}\) = \(\frac{8}{{9}}\)</span><br><span>Gain = SP – CP</span><br><span>⇒ Gain = (9 – 8) = 1</span><br><span>Gain% = \(\frac{Gain}{{CP}} × 100\)</span><br><span>⇒ Gain% = (\(\frac{1}{{8}}\) × 100)</span><br><span>⇒ 12.5%</span><br><strong><span>∴ The required gain is 12.5%</span></strong>		MATH::Profit-And-Loss CGL::Mains::017
7	In an examination, B obtained 20% more marks than those obtained by A, and A obtained 10% less marks than those obtained by C. D obtained 20% more marks than those obtained by C. By what percentage are the marks obtained by D more than those obtained by A?	\(33\frac{1}{3}\)%	\(13\frac{1}{3}\)%	\(43\frac{1}{3}\)%	\(23\frac{1}{3}\)%	1	<strong>Given:</strong><br><span>B obtained 20% more marks than those obtained by A</span><br><span>A obtained 10% less marks than those obtained by C</span><br><span>D obtained 20% more marks than those obtained by C</span><br><strong><span>Calculation:</span></strong><br><span>Let the marks obtained by C be 100</span><br><span>D obtained 20% more marks than those obtained by C</span><br><span>⇒ (120/100) × 100</span><br><span>⇒ 120</span><br><span>A obtained 10% less marks than those obtained by C</span><br><span>⇒ (90/100) × 100</span><br><span>⇒ 90</span><br><span>B obtained 20% more marks than those obtained by A</span><br><span>⇒ (120/100) × 90</span><br><span>⇒ 108</span><br>Now,<br><span>The percentage of marks obtained by D more than those obtained by A = [(120 – 90)/90 × 100]</span><br><span>⇒ (30/90) × 100</span><br><span>⇒ 100/3 %</span><br><span>⇒ \(33\frac{1}{3}\)%</span><br><strong>∴ The required percentage is \(33\frac{1}{3}\)%</strong>		MATH::Percentage CGL::Mains::017
8	The value of \(\frac{(2.53)^3+(2.47)^3}{25.3×25.3-624.91+24.7×24.7}\) is 5 × 10<sup>k</sup> where the value of k is:	–2	–1	1	2	1	<strong>Formula Used:</strong><br>(a<sup>3</sup> + b<sup>3</sup>) = (a + b) (a<sup>2</sup> – ab + b<sup>2</sup>)<br><strong>Calculation:</strong><br>We have \(\frac{{\left[ {{{\left( {2.53} \right)}^3}{\rm{\;}} + {\rm{\;}}{{\left( {2.47} \right)}^3}} \right]{\rm{\;}} {\rm{\;}}}}{{{{\left( {25.3} \right)}^2}{\rm{\;}}-{\rm{\;}}25.3{\rm{\;}} \times {\rm{\;}}24.7{\rm{\;}} + {\rm{\;}}{{\left( {24.7} \right)}^2}{\rm{\;}}}}\)<br><span>⇒ </span>\(\frac{{\left[ {{{\left( {2.53} \right)}^3}{\rm{\;}} + {\rm{\;}}{{\left( {2.47} \right)}^3}} \right] {\rm{\;}} {\rm{\;}}}} {{{{[\left( {25.3} \right)}^2}{\rm{\;}}-{\rm{\;}}25.3{\rm{\;}} \times {\rm{\;}}24.7{\rm{\;}} + {\rm{\;}}{{\left( {24.7} \right)}^2] \times \frac{100}{100}}{\rm{\;}}}}\)<br><span>⇒ </span>\(\frac{{\left[ {{{\left( {2.53} \right)}^3}{\rm{\;}} + {\rm{\;}}{{\left( {2.47} \right)}^3}} \right] {\rm{\;}} {\rm{\;}}}} {{{{[\left( {2.53} \right)}^2}{\rm{\;}}-{\rm{\;}}2.53{\rm{\;}} \times {\rm{\;}}2.47{\rm{\;}} + {\rm{\;}}{{\left( {2.47} \right)}^2] \times {100}}{\rm{\;}}}}\)<br>Let a = 2.53 and b = 2.47<br>\(\Rightarrow \;\frac{{({{\rm{a}}^3}{\rm{\;}} + {\rm{\;\;}}{{\rm{b}}^3}){\rm{\;}}}}{{({{\rm{a}}^2} - {\rm{\;ab\;}} + {\rm{\;}}{{\rm{b}}^2 })\times 100}}\)<br>\(\Rightarrow \;\frac{{\left[ {\left( {{\rm{a\;}} + {\rm{\;b}}} \right)\left( {{{\rm{a}}^2} - {\rm{\;ab\;}} + {\rm{\;}}{{\rm{b}}^2}} \right)} \right]{\rm{\;}} {\rm{\;}}}}{{\left( {{{\rm{a}}^2} - {\rm{\;ab\;}} + {\rm{\;}}{{\rm{b}}^2}} \right) \times {\rm{\;}}100{\rm{\;}}}}\)<br>⇒ (a + b) × 10<sup>-2</sup><br>⇒ (2.53 + 2.47) × <sup>10</sup><span>-2</span><br>⇒ 5 × <sup>10</sup><span>-2</span> = 5 × 10<sup>k</sup><br>⇒ 5 × 10<sup>-2</sup> = 5 × 10<sup>k</sup><br>⇒ k = -2<br><strong>∴ The required value of k is -2.</strong>		MATH::Simplification CGL::Mains::017
9	The driver of a car, which is travelling at a speed of 75 km/h, locates a bus 80 m ahead of him, travelling in the same direction. After 15 seconds, he finds that the bus is 40 m behind the car. What is the speed of the bus (in km/h)?	44.2	42.5	47.5	46.2	4	<strong>Given:</strong><br>Bus ahead of the car = 80 m<br><span>After 15 seconds, bus ahead of the car by = 40 m</span><br><span>Speed of a car = 75 km/h</span><br><strong><span>Formula used:</span></strong><br><span>Speed = Distance/Time</span><br><span>If speed of two persons be x km/hr and y km/hr respectively</span><br><span>Relative speed, if same directions = (x – y) km/hr</span><br><strong>Calculation:</strong><br>Let the speed of bus be x km/hr<br>Speed of car = 75 km/hr<br>Relative speed = (75 <span>– </span>x) km/hr<br>Total distance covered in 15 sec = (80 + 40) = 120 m<br>According to the question<br>⇒ (75 <span>– </span>x) × \(\frac{5}{{18}}\) = \(\frac{120}{{15}}\)<br>⇒ <span>(75 </span><span>– </span><span>x) × </span>\(\frac{5}{{18}}\)<span> = 8</span><br><span>⇒ (75 – x) = (8 × \(\frac{18}{{5}}\))</span><br><span>⇒ (75 – x) = \(\frac{144}{{5}}\)</span><br><span>⇒ (75 – x) = 28.8</span><br><span>⇒ x = (75 – 28.8)</span><br><span>⇒ x = 46.2 km/h</span><br><strong><span>∴ The speed of the bus is 46.2 km/h</span></strong>		MATH::Time-Speed-Distance CGL::Mains::017
10	The value of \(17\frac{1}{2}\)% of \(3\frac{1}{4}\)% of \(33\frac{1}{3}\)% of 7200 is:	7.65	11.68	13.65	9.65	3	<strong>Given:</strong><br><span></span>\(17\frac{1}{2}\)<span>% of </span>\(3\frac{1}{4}\)<span>% of </span>\(33\frac{1}{3}\)<span>% of 7200</span><br><strong>Calculation:</strong><br><span></span>\(17\frac{1}{2}\)<span>% of </span>\(3\frac{1}{4}\)<span>% of </span>\(33\frac{1}{3}\)<span>% of 7200</span><br><span>⇒ (\(\frac{35}{{200}}\) × \(\frac{13}{{400}}\) × \(\frac{100}{{300}}\) × 7200)</span><br><span>⇒ (\(\frac{35 \times 13 \times 3}{{100}})\)</span><br><span>⇒ \(\frac{1365}{{100}}\)</span><br><span>⇒ 13.65</span><br><strong><span>∴ The required value is 13.65</span></strong>		MATH::Percentage CGL::Mains::017
