#separator:tab
#html:true
#tags column:10
1	Given below are four jumbled sentences. Pick the option that gives their correct order.<br>A. These tribes believe that they can communicate with dead ancestors only through this language.<br>B. Today, linguists call such a language an “isolated” language.<br>C. Zuni is a language spoken only by the Zuni tribes.<br>D. It is remarkable that these tribes have been able to preserve their language.	DABC	CADB	BCDA	ADCB	2	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
2	Choose the most appropriate option to change the narration (direct / indirect) of the given sentence.<br>Mary said, “I have to be there by 10 am tomorrow.”	Mary is telling me that she has to be there by 10 am tomorrow	Mary says to me that she has to be there by 10 am.	Mary told me that she had to be there by 10 am the next day.	Mary tells me she has to be there by 10 am tomorrow.	3	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
3	Choose the most appropriate option to change the voice (active / passive) form of the given sentence.<br>I am writing a story after a long time.	A story is being written by me after a long time.	I have written a story after a long time.	A story after a long time was written by me.	A story had been written by me after a long time.	1	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
4	Choose the most appropriate option to change the narration (direct / indirect) of the given sentence.<br>Sumit said, “I will be leaving for London this summer so I can meet you only when I return.”	Sumit said that he would be leaving for London that summer and he could meet me only when he returned.	Sumit said he will go to London this summer and he would meet me only when he will be returning.	Sumit said he will be leaving for London this summer and he could meet him only when he returned.	Sumit said he will have gone to London that summer and could meet me only when he returned.	1	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
5	Choose the most appropriate option to change the narration (direct / indirect) of the given sentence.<br>“You should lock your car as there have been some instances of theft,” said Anil.	There have been some instances of theft so I should have locked my car said Anil.	Anil advised me that I should lock my car as there had been some instances of theft.	There have been instances of theft so I should lock my car was told to me by Anil.	Anil said he must lock his car because there were some instances of theft.	2	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
6	Identify the segment in the sentence, which contains the grammatical error.<br>I had a hard time paying the driver as I had only hundreds rupee note.	as I had	I had a hard time	only hundreds rupee note	paying the driver	3	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
7	<strong>Choose the most appropriate option to change the voice (active/passive) form of the given sentence.</strong><br>By how many people were you helped in your time of difficulty?	How many people helped you in your time of difficulty?	In your time of difficulty how many people were you helped by?	How many people were you helping in time of difficulty?	How many people are you helped by in your time of difficulty?	1	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
8	Choose the most appropriate option to change the narration (direct / indirect) of the given sentence.<br>The teacher said to Rana, “Have you completed the project?”	The teacher asked Rana that if Rana has completed the project.	The teacher asks Rana will you complete the project.	The teacher asked Rana whether he had completed the project	The teacher asks Rana have you completed the project.	3	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
9	Identify the best way to improve the underlined part of the given sentence. If there is no improvement required, select ‘no improvement’.<br>You have been so unwell! How <u>you feeling</u> now?	are you feeling	you are feeling	you is feeling	No improvement	1	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
10	Choose the most appropriate option to change the narration (direct / indirect) of the given sentence.<br>The priest said to me, “You have committed a cardinal sin.”	The priest told me I am committing a cardinal sin.	The priest told me that I had committed a cardinal sin.	The priest is saying I have committed a cardinal sin.	The priest said if I will be committing a cardinal sin.	2	<strong>The correct answer is option 2.</strong><br>The sentence is talking about an action of past as observed from the word 'was'. So, we will use the past tense form of 'do' i.e did. With 'did' we use the basic form of the verb i.e like. So, option 2 is correct.		ENG::Untagged CGL::Mains::010
